id,price,room,district,subway,subway distance (min),square footage,livable space,kitchen space,floor,number of floors,construction year,parking,apartment type,house type,renovation,bathroom,balcony,elevator
289312208,11990000.0,2,Московский,Звездная,2,55.0,31.2,8.8,4,16,2009,,Вторичка,Кирпичный,Евроремонт,1.0,1,2.0
293511546,11997000.0,3,Приморский,Озерки,28,80.1,,14.9,16,16,1997,,Вторичка,Панельный,Косметический,1.0,1,2.0
287592774,11900000.0,1,Фрунзенский,Обводный канал,12,42.9,15.7,14.7,2,11,2020,,Вторичка,Монолитный,Без,1.0,1,2.0
294089926,11900000.0,3,Выборгский,Удельная,10,56.5,41.2,5.5,2,5,,,Вторичка,Кирпичный,Косметический,1.0,1,
294257002,12000000.0,3,Фрунзенский,Купчино,14,74.4,45.3,9.5,3,9,1975,,Вторичка,Панельный,Евроремонт,1.0,,1.0
286278108,12000000.0,1,Приморский,Черная речка,14,41.06,14.4,14.8,2,16,2022,Наземная,Вторичка,Монолитный,Без,1.0,1,3.0
293949586,12000000.0,2,Калининский,Академическая,19,58.9,31.7,8.4,10,14,1973,,Вторичка,,Косметический,1.0,1,1.0
268907808,12121000.0,3,Пушкинский,Купчино,6,78.2,27.4,35.4,19,26,2023,Гостевая,Новостройка,Монолитно-кирпичный,,1.0,1,
284623464,12030358.0,2,Выборгский,Парнас,18,61.5,28.6,12.2,6,23,2022,Наземная,Новостройка,Монолитный,,1.0,1,3.0
292165991,12100000.0,1,Выборгский,Озерки,17,45.2,18.7,13.7,17,24,2019,,Вторичка,Монолитный,Без,1.0,1,2.0
289240054,12100000.0,1,Фрунзенский,Обводный канал,15,34.88,10.1,17.3,4,11,2022,,Новостройка,Монолитно-кирпичный,,,,
294808453,12100000.0,4,Фрунзенский,Международная,3,74.0,55.0,7.0,2,9,1968,Наземная,Вторичка,Блочный,Косметический,1.0,1,1.0
294631920,12000000.0,2,Центральный,Площадь Восстания,5,59.3,38.2,11.0,5,6,1898,Наземная,Вторичка,Кирпичный,Косметический,1.0,,
293991525,12220000.0,2,Курортный,Беговая,16,55.87,25.1,12.1,2,4,2025,,Новостройка,Монолитно-кирпичный,,,,
293627328,12200000.0,3,Выборгский,Пионерская,25,75.8,49.9,8.7,5,7,1957,,Вторичка,Кирпичный,Косметический,,,1.0
287779110,12250000.0,2,Приморский,Комендантский проспект,10,61.3,26.9,19.2,9,18,2023,Многоуровневая,Вторичка,Монолитный,Евроремонт,1.0,1,2.0
279351848,12299999.0,1,Красногвардейский,Ладожская,6,40.0,15.2,16.3,12,14,2024,Подземная,Новостройка,Монолитный,,1.0,,3.0
288378588,12274235.0,3,Приморский,Проспект Просвещения,5,61.2,30.9,13.1,4,25,2024,Подземная,Новостройка,"Панельный,",,2.0,1,1.0
293794757,12350005.0,1,Выборгский,Политехническая,4,33.91,14.0,11.1,4,12,2024,Подземная,Новостройка,Монолитно-кирпичный,,,1,
293304538,12379483.0,2,Московский,Московская,6,54.96,26.9,11.6,5,18,2024,"Подземная,",Новостройка,Монолитный,,1.0,1,
293657688,12350000.0,2,Калининский,Лесная,4,54.0,30.0,14.0,13,20,2014,Наземная,Вторичка,Панельный,Евроремонт,1.0,1,2.0
294459039,12300000.0,1,Приморский,Удельная,7,43.9,17.7,13.8,6,18,2014,Наземная,Вторичка,Кирпичный,Косметический,1.0,1,3.0
285685076,12438007.0,3,Петродворцовый,Проспект Ветеранов,15,59.9,23.6,22.0,3,3,2022,"Подземная,",Новостройка,Монолитный,,1.0,,1.0
293647291,12450000.0,2,Красносельский,Ленинский проспект,7,65.3,34.5,11.7,5,25,2008,,Вторичка,Кирпичный,Евроремонт,1.0,1,3.0
293546188,12499999.0,1,Василеостровский,Приморская,7,42.0,19.0,11.0,11,18,2023,Наземная,Вторичка,,Евроремонт,1.0,1,2.0
292425349,12591089.0,3,Приморский,Комендантский проспект,6,61.1,34.0,15.0,4,10,2023,,Новостройка,Монолитный,,1.0,,1.0
292487703,12500000.0,1,Московский,Звездная,18,44.5,13.1,17.8,3,18,2019,,Вторичка,Монолитный,Дизайнерский,1.0,1,2.0
294710621,12500000.0,1,Адмиралтейский,Василеостровская,4,180.2,122.0,20.0,1,4,1873,Наземная,Вторичка,Кирпичный,Дизайнерский,2.0,,
290362814,12600000.0,3,Приморский,Комендантский проспект,6,81.7,34.5,26.7,9,18,,,Вторичка,Панельный,Дизайнерский,1.0,1,1.0
290147353,12500000.0,3,Калининский,Лесная,4,75.9,47.1,13.6,1,19,2014,,Вторичка,Панельный,Косметический,2.0,,
282580726,12500000.0,1,Петроградский,Крестовский остров,5,33.93,11.7,15.6,3,8,2023,Подземная,Новостройка,Монолитный,,1.0,,1.0
294215243,12500000.0,2,Московский,Звездная,11,54.0,31.0,8.7,3,19,2008,,Вторичка,Монолитный,Евроремонт,,1,2.0
290877946,12500000.0,3,Петроградский,Горьковская,10,59.0,39.4,8.5,5,5,1902,Наземная,Вторичка,Кирпичный,Дизайнерский,1.0,,
283663864,12500000.0,1,Курортный,,,36.31,10.5,15.7,3,5,2024,,Новостройка,Монолитный,,1.0,1,
293906039,12600000.0,2,Василеостровский,,,54.5,27.2,12.2,7,13,2023,,Новостройка,Монолитный,,1.0,1,
292626086,12500000.0,2,Петроградский,Чкаловская,6,54.9,35.0,8.0,1,5,1901,Наземная,Вторичка,,Косметический,1.0,,
290295529,12700000.0,2,Приморский,Комендантский проспект,9,61.8,32.3,17.1,12,17,2019,Наземная,Вторичка,,Евроремонт,2.0,1,2.0
294660570,12669012.0,2,Василеостровский,Горный институт,6,58.68,38.7,5.2,2,14,2024,-,Новостройка,Монолитный,,,,1.0
294674924,12687360.0,2,Василеостровский,Горный институт,6,56.64,23.7,18.5,2,15,2024,"Подземная,",Новостройка,Монолитный,,1.0,,1.0
294254623,12700000.0,2,Московский,Московская,3,52.1,33.9,7.9,5,5,1958,Наземная,Вторичка,Кирпичный,Косметический,1.0,1,
292612816,12700000.0,1,Калининский,Политехническая,10,45.3,,14.8,5,18,2018,,Вторичка,,Дизайнерский,1.0,1,3.0
294497297,12750000.0,2,Приморский,Проспект Просвещения,9,64.6,35.4,14.2,23,24,2023,,Новостройка,,,1.0,1,
294447313,12800000.0,2,Московский,Звездная,30,58.1,,11.0,6,25,2013,,Вторичка,Монолитный,Евроремонт,,2,
283926566,12899999.0,3,Приморский,Беговая,7,86.4,57.6,12.5,4,17,2005,,Вторичка,Монолитный,Косметический,1.0,2,
284792516,12900000.0,2,Приморский,Пионерская,18,65.2,31.8,12.7,17,17,2005,,Вторичка,Панельный,Косметический,1.0,1,
293668946,12900000.0,3,Красносельский,Проспект Ветеранов,10,80.8,46.7,10.7,1,8,,,Вторичка,Панельный,Косметический,1.0,,1.0
293318490,12913047.0,1,Курортный,Беговая,27,40.19,17.6,12.5,2,5,2024,,Новостройка,Монолитный,,1.0,,1.0
292446680,12900000.0,3,Пушкинский,Купчино,6,87.4,50.5,17.0,11,14,2021,Наземная,Вторичка,,Евроремонт,1.0,1,2.0
293505726,12900000.0,1,Выборгский,Озерки,19,47.2,18.2,16.5,4,13,2023,Подземная,Новостройка,Кирпичный,,,,2.0
293006872,12990000.0,2,Красносельский,Проспект Ветеранов,11,53.5,11.2,22.0,2,19,2016,,Вторичка,Кирпичный,Евроремонт,1.0,1,2.0
277163226,12990000.0,2,Василеостровский,Приморская,22,62.0,,24.0,6,11,2020,Подземная,Вторичка,Монолитный,Евроремонт,1.0,,2.0
294400275,13000000.0,3,Василеостровский,Приморская,6,65.9,44.7,7.2,9,9,1970,Открытая,Вторичка,,Косметический,1.0,1,1.0
293674202,13000000.0,1,Центральный,Площадь Александра Невского,9,37.9,20.0,12.0,6,7,1997,Наземная,Вторичка,Кирпичный,Дизайнерский,1.0,1,1.0
294050435,13000000.0,2,Василеостровский,Василеостровская,4,60.9,39.1,7.6,3,6,1954,,Вторичка,Кирпичный,Без,1.0,,1.0
293277188,13000000.0,2,Приморский,Комендантский проспект,8,58.0,32.0,12.0,1,19,2017,,Вторичка,,Дизайнерский,1.0,1,2.0
293836118,13100000.0,3,Невский,Проспект Большевиков,11,77.9,46.0,14.8,3,12,1991,,Вторичка,Панельный,Евроремонт,1.0,1,2.0
279847179,13000000.0,2,Василеостровский,Приморская,8,56.0,30.0,11.0,9,18,2021,,Вторичка,Монолитный,Без,2.0,1,
294718600,13000000.0,2,Приморский,Старая Деревня,17,55.0,,,6,17,1990,Наземная,Вторичка,Панельный,Дизайнерский,1.0,1,2.0
293342522,13000000.0,2,Невский,Проспект Большевиков,13,61.0,45.0,10.7,5,14,2008,,Вторичка,Кирпичный,Дизайнерский,2.0,1,2.0
294605333,13295000.0,3,Курортный,,,88.3,51.9,15.0,2,8,2022,Подземная,Новостройка,Монолитно-кирпичный,,,,
292051118,13232769.0,4,Выборгский,Парнас,8,76.89,34.0,16.5,2,25,2023,"Подземная,",Новостройка,Монолитный,,,,
290560602,13250000.0,2,Петроградский,Спортивная,12,56.8,34.0,6.1,2,5,1878,Наземная,Вторичка,Кирпичный,Косметический,,,
293707506,13200000.0,2,Василеостровский,Приморская,6,58.0,25.3,15.4,10,13,2023,,Новостройка,Монолитный,,2.0,1,2.0
287657045,13200000.0,2,Приморский,Комендантский проспект,7,48.8,20.5,16.7,10,24,2021,,Вторичка,Монолитный,Евроремонт,1.0,1,3.0
286514265,13260000.0,2,Приморский,Комендантский проспект,5,70.4,39.0,12.6,5,10,2002,,Вторичка,,Косметический,1.0,1,1.0
292492730,13363400.0,1,Адмиралтейский,Сенная площадь,2,31.9,24.9,2.0,2,5,,Открытая,Вторичка,Кирпичный,Дизайнерский,1.0,,
293597944,13400000.0,4,Калининский,Академическая,12,87.2,61.3,8.1,1,9,,,Вторичка,,Евроремонт,1.0,,
278802822,13500000.0,3,Выборгский,Пионерская,20,88.0,54.7,9.6,4,5,1959,,Вторичка,Кирпичный,Косметический,1.0,,
290445557,13490000.0,2,Московский,Электросила,17,46.93,17.0,18.8,7,12,2023,,Новостройка,Монолитный,,1.0,1,
293833235,13400347.0,2,Невский,Проспект Большевиков,6,49.54,25.9,10.1,14,23,2025,Отдельная,Новостройка,Монолитный,,,1,12.0
288299714,13500000.0,3,Невский,Рыбацкое,6,78.8,42.0,19.0,16,25,2018,Подземная,Вторичка,Монолитный,Дизайнерский,2.0,1,2.0
286716534,13500000.0,3,Красносельский,Проспект Ветеранов,16,84.31,41.9,18.3,6,8,2023,Подземная,Вторичка,Монолитный,Евроремонт,2.0,1,1.0
294421355,13490000.0,2,Фрунзенский,Проспект Славы,8,57.8,22.0,23.7,9,9,1968,,Вторичка,Кирпичный,Дизайнерский,1.0,1,1.0
294023771,13600000.0,1,Приморский,Беговая,15,44.1,18.6,14.0,9,26,2008,Наземная,Вторичка,Кирпичный,Дизайнерский,1.0,1,3.0
293942063,13750000.0,1,Московский,Московская,15,46.0,19.0,12.0,5,19,2019,Подземная,Вторичка,Монолитно-кирпичный,Без,1.0,1,2.0
